time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
619,724,22.0433,0.01831741,5.693032e-05,-0.000150102,-2.47925138118009,22.0448970351747,0.0190318463445409,0.000190211342222186,-0.00118169064949028,0.000714345423659596,0.000133281022222186,14.3933000123971,0.0178818930522353,5.693032e-05,-0.000150089359094971,17.251353514342,0.0161269305212842,0.000704592159235715,-0.000446613238582689,-0.001917672428462,0.000647661839235715
620,726,22.11603,0.01832115,4.59668e-05,-0.0001509455,-2.48289443196864,22.1279886434524,0.0190384647473884,0.000178346962062028,-0.00119123640011147,0.000716765046058943,0.000132380162062028,14.466030008082,0.0179695039801238,4.59668e-05,-0.000150974422263367,17.3344455589378,0.016165517936629,0.000700086096179453,-0.000454593091873971,-0.00193583792548559,0.000654119296179453
621,729,22.22513,0.01832527,2.940648e-05,-0.0001522109,-2.50672520118669,22.2111910196336,0.0190440579403392,0.000166386626812457,-0.00120086623738931,0.000719197836375769,0.000136980146812457,14.5751300033076,0.0181003104280324,2.940648e-05,-0.00015224009893109,17.4176483594139,0.0162034877928616,0.000695500077265641,-0.000462604494390371,-0.0019804110935271,0.000666093597265641
622,731,22.29787,0.018327,1.828957e-05,-0.0001530545,-2.51032006331807,22.2945040787808,0.0190486143947736,0.00015432986421839,-0.00121050895859566,0.000721675955904686,0.00013604029421839,14.6478700012795,0.0181870847895078,1.828957e-05,-0.000153041792652875,17.5009618333421,0.0162408322249502,0.000690833770610539,-0.000470650496707747,-0.00199843438700812,0.000672544200610539
623,733,22.3706,0.01832793,7.111304e-06,-0.0001538981,-2.51374684545253,22.3779277338633,0.0190521234974718,0.000142176495663023,-0.00122021428338132,0.000724141387710312,0.000135065191663023,14.7206000001934,0.0182735285244005,7.111304e-06,-0.00015388523507633,17.5843858961572,0.0162775427791286,0.000686086831737232,-0.000478728749489813,-0.00201635099731834,0.000678975527737231
624,735,22.44334,0.01832804,-4.12832e-06,-0.0001547417,-2.51702051121984,22.4614618956813,0.0190545722573098,0.000129925471554111,-0.00123002342483247,0.000726607070287964,0.000134053791554111,14.7933400000652,0.0183596216479999,-4.12832e-06,-0.000154728677481356,17.6679204609682,0.0163136109085384,0.00068125895864678,-0.000486837610543223,-0.0020341435514358,0.00068538727864678
625,738,22.55244,0.01832666,-2.11028e-05,-0.0001560071,-2.54108234132214,22.545106473171,0.0190559489859097,0.000117576164921048,-0.00123985809489777,0.000729134227797315,0.000138678964921048,14.9024400017034,0.018488096419988,-2.11028e-05,-0.000155993951032873,17.7515654388437,0.016349027180321,0.000676349821067918,-0.000494981925212658,-0.00207894471492025,0.000697452621067918
626,740,22.62517,0.01832471,-3.249582e-05,-0.0001568506,-2.54430379509407,22.6288613739812,0.0190562446222254,0.000105128654978593,-0.00124965389236036,0.000731654576063537,0.000137624474978593,14.9751700040391,0.0185733030229563,-3.249582e-05,-0.000156837503367744,17.8353207394606,0.016383781194601,0.000671359041107856,-0.000503166687837171,-0.0020965788837444,0.000703854861107856
627,742,22.6979,0.01832193,-4.395019e-05,-0.0001576942,-2.54736984072838,22.7127265052646,0.0190554513697488,9.25832294545551e-05,-0.00125947314937151,0.000734172996763542,0.000136533419454555,15.0479000073884,0.0186581489533918,-4.395019e-05,-0.000157724147280517,17.9191862720165,0.0164178620426374,0.000666286211859423,-0.000511390194160211,-0.00211409333175654,0.000710236401859423
628,745,22.80701,0.01831619,-6.12468e-05,-0.0001589596,-2.57157470122404,22.7967017745363,0.0190535586152091,7.99391639894319e-05,-0.0012693681709039,0.000736737268003185,0.000141185963989432,15.1570100143482,0.0187847280197071,-6.12468e-05,-0.000158946109158279,18.0031619462121,0.016451259294504,0.000661130972178113,-0.000519649742992873,-0.00215915102279499,0.000722377772178113
